timestamp,service,event,severity,response_time
2026-05-24 11:45:17.915198,payment-service,memory_spike,high,167
2026-05-24 11:45:19.919003,order-service,success,low,2829
2026-05-24 11:45:21.929395,database,success,low,1585
2026-05-24 11:45:23.932491,auth-service,success,high,547
2026-05-24 11:45:25.948881,order-service,high_cpu,high,1144
2026-05-24 11:45:27.955567,payment-service,connection_error,high,2970
2026-05-24 11:45:29.964439,notification-service,high_cpu,medium,466
2026-05-24 11:45:31.978649,database,high_cpu,low,332
2026-05-24 11:45:33.980327,auth-service,memory_spike,medium,1648
2026-05-24 11:45:35.988807,payment-service,timeout,medium,2436
2026-05-24 11:45:37.994342,inventory-service,connection_error,high,2398
2026-05-24 11:45:40.010241,inventory-service,processing,high,2782
2026-05-24 11:45:42.016235,order-service,request_received,medium,1943
2026-05-24 11:45:44.021987,order-service,success,low,939
2026-05-24 11:45:46.033330,order-service,connection_error,high,2787
2026-05-24 11:45:48.042389,inventory-service,success,medium,310
2026-05-24 11:45:50.052395,order-service,success,high,513
2026-05-24 11:45:52.056939,auth-service,connection_error,low,545
2026-05-24 11:45:54.071327,notification-service,connection_error,low,656
2026-05-24 11:45:56.089901,payment-service,request_received,high,1370
2026-05-24 11:45:58.099879,order-service,high_cpu,low,1880
2026-05-24 11:46:00.115326,inventory-service,timeout,medium,1442
2026-05-24 11:46:02.121262,order-service,timeout,medium,2439
2026-05-24 11:46:04.132203,inventory-service,memory_spike,high,542
2026-05-24 11:46:06.143657,database,success,high,1308
2026-05-24 11:46:08.149711,order-service,success,medium,813
2026-05-24 11:46:10.159839,payment-service,connection_error,low,1685
2026-05-24 11:46:12.166205,inventory-service,request_received,medium,1079
2026-05-24 11:46:14.172200,auth-service,processing,high,1702
2026-05-24 11:46:16.183108,notification-service,timeout,medium,655
2026-05-24 11:46:18.203039,auth-service,high_cpu,low,569
2026-05-24 11:46:20.217706,payment-service,timeout,medium,1596
2026-05-24 11:46:22.231824,auth-service,request_received,medium,201
2026-05-24 11:46:24.239007,notification-service,success,low,1592
2026-05-24 11:46:26.243791,inventory-service,request_received,medium,242
2026-05-24 11:46:28.253313,notification-service,connection_error,low,2897
2026-05-24 11:46:30.262597,auth-service,memory_spike,low,693
2026-05-24 11:46:32.267752,notification-service,success,medium,2214
2026-05-24 11:46:34.277759,payment-service,high_cpu,medium,779
2026-05-24 11:46:36.289966,notification-service,memory_spike,medium,1368
2026-05-24 11:46:38.296094,inventory-service,high_cpu,medium,2102
2026-05-24 11:46:40.304302,order-service,high_cpu,medium,1540
2026-05-24 11:46:42.311464,inventory-service,processing,medium,1352
2026-05-24 11:46:44.327499,order-service,request_received,low,2078
2026-05-24 11:46:46.332736,order-service,success,low,2374
